Survived,PassengerId,Pclass,Sex,SibSp,Parch,Fare,Embarked,Deck,countDeck,Title,port_sex,Age_bin,FamilySize,Ticket_freq,Sex_Embarked,Sex_Deck,Sex_Title,Sex_FamilySize,Embarked_Deck,Embarked_Title,Embarked_FamilySize,Deck_Title,Deck_FamilySize,Title_FamilySize,poly0,poly1,poly2,poly3,poly4,poly5,poly6,poly7,poly8,poly9,poly10,poly11,poly12,poly13,poly14,poly15,poly16,poly17,poly18,poly19,poly20,poly21,poly22,poly23,poly24,poly25,poly26,poly27,poly28,poly29,poly30,poly31,poly32,poly33,poly34,poly35,poly36,poly37,poly38,poly39,poly40,poly41,poly42,poly43,poly44,poly45,poly46,poly47,poly48,poly49,poly50,poly51,poly52,poly53
0,841,3,male,0,0,7,S,U,1014,Mr,623,2,Alone,1,male_,male_,male_,male_,S_,S_,S_,U_,U_,Mr_,841.0,3.0,0.0,0.0,7.0,1014.0,623.0,2.0,1.0,707281.0,2523.0,0.0,0.0,5887.0,852774.0,523943.0,1682.0,841.0,9.0,0.0,0.0,21.0,3042.0,1869.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,7098.0,4361.0,14.0,7.0,1028196.0,631722.0,2028.0,1014.0,388129.0,1246.0,623.0,4.0,2.0,1.0
0,842,2,male,0,0,10,S,U,1014,Mr,623,1,Alone,2,male_,male_,male_,male_,S_,S_,S_,U_,U_,Mr_,842.0,2.0,0.0,0.0,10.0,1014.0,623.0,1.0,2.0,708964.0,1684.0,0.0,0.0,8420.0,853788.0,524566.0,842.0,1684.0,4.0,0.0,0.0,20.0,2028.0,1246.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,10140.0,6230.0,10.0,20.0,1028196.0,631722.0,1014.0,2028.0,388129.0,623.0,1246.0,1.0,2.0,4.0
1,843,1,female,0,0,31,C,U,1014,Miss,113,5,Alone,2,female_,female_,female_,female_,C_,C_,C_,U_,U_,Miss_,843.0,1.0,0.0,0.0,31.0,1014.0,113.0,5.0,2.0,710649.0,843.0,0.0,0.0,26133.0,854802.0,95259.0,4215.0,1686.0,1.0,0.0,0.0,31.0,1014.0,113.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,961.0,31434.0,3503.0,155.0,62.0,1028196.0,114582.0,5070.0,2028.0,12769.0,565.0,226.0,25.0,10.0,4.0
0,844,3,male,0,0,6,C,U,1014,Mr,157,6,Alone,1,male_,male_,male_,male_,C_,C_,C_,U_,U_,Mr_,844.0,3.0,0.0,0.0,6.0,1014.0,157.0,6.0,1.0,712336.0,2532.0,0.0,0.0,5064.0,855816.0,132508.0,5064.0,844.0,9.0,0.0,0.0,18.0,3042.0,471.0,18.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,6084.0,942.0,36.0,6.0,1028196.0,159198.0,6084.0,1014.0,24649.0,942.0,157.0,36.0,6.0,1.0
0,845,3,male,0,0,8,S,U,1014,Mr,623,1,Alone,1,male_,male_,male_,male_,S_,S_,S_,U_,U_,Mr_,845.0,3.0,0.0,0.0,8.0,1014.0,623.0,1.0,1.0,714025.0,2535.0,0.0,0.0,6760.0,856830.0,526435.0,845.0,845.0,9.0,0.0,0.0,24.0,3042.0,1869.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,8112.0,4984.0,8.0,8.0,1028196.0,631722.0,1014.0,1014.0,388129.0,623.0,623.0,1.0,1.0,1.0
0,846,3,male,0,0,7,S,U,1014,Mr,623,8,Alone,1,male_,male_,male_,male_,S_,S_,S_,U_,U_,Mr_,846.0,3.0,0.0,0.0,7.0,1014.0,623.0,8.0,1.0,715716.0,2538.0,0.0,0.0,5922.0,857844.0,527058.0,6768.0,846.0,9.0,0.0,0.0,21.0,3042.0,1869.0,24.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,7098.0,4361.0,56.0,7.0,1028196.0,631722.0,8112.0,1014.0,388129.0,4984.0,623.0,64.0,8.0,1.0
0,847,3,male,8,2,69,S,U,1014,Mr,623,6,Large,11,male_,male_,male_,male_,S_,S_,S_,U_,U_,Mr_,847.0,3.0,8.0,2.0,69.0,1014.0,623.0,6.0,11.0,717409.0,2541.0,6776.0,1694.0,58443.0,858858.0,527681.0,5082.0,9317.0,9.0,24.0,6.0,207.0,3042.0,1869.0,18.0,33.0,64.0,16.0,552.0,8112.0,4984.0,48.0,88.0,4.0,138.0,2028.0,1246.0,12.0,22.0,4761.0,69966.0,42987.0,414.0,759.0,1028196.0,631722.0,6084.0,11154.0,388129.0,3738.0,6853.0,36.0,66.0,121.0
0,848,3,male,0,0,7,C,U,1014,Mr,157,6,Alone,1,male_,male_,male_,male_,C_,C_,C_,U_,U_,Mr_,848.0,3.0,0.0,0.0,7.0,1014.0,157.0,6.0,1.0,719104.0,2544.0,0.0,0.0,5936.0,859872.0,133136.0,5088.0,848.0,9.0,0.0,0.0,21.0,3042.0,471.0,18.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,7098.0,1099.0,42.0,7.0,1028196.0,159198.0,6084.0,1014.0,24649.0,942.0,157.0,36.0,6.0,1.0
0,849,2,male,0,1,33,S,U,1014,Rare,623,4,Small,3,male_,male_,male_,male_,S_,S_,S_,U_,U_,Rare_,849.0,2.0,0.0,1.0,33.0,1014.0,623.0,4.0,3.0,720801.0,1698.0,0.0,849.0,28017.0,860886.0,528927.0,3396.0,2547.0,4.0,0.0,2.0,66.0,2028.0,1246.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.0,1014.0,623.0,4.0,3.0,1089.0,33462.0,20559.0,132.0,99.0,1028196.0,631722.0,4056.0,3042.0,388129.0,2492.0,1869.0,16.0,12.0,9.0
1,850,1,female,1,0,89,C,C,94,Mrs,113,4,Small,2,female_,female_,female_,female_,C_,C_,C_,C_,C_,Mrs_,850.0,1.0,1.0,0.0,89.0,94.0,113.0,4.0,2.0,722500.0,850.0,850.0,0.0,75650.0,79900.0,96050.0,3400.0,1700.0,1.0,1.0,0.0,89.0,94.0,113.0,4.0,2.0,1.0,0.0,89.0,94.0,113.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7921.0,8366.0,10057.0,356.0,178.0,8836.0,10622.0,376.0,188.0,12769.0,452.0,226.0,16.0,8.0,4.0
0,851,3,male,4,2,31,S,U,1014,Master,623,0,Large,7,male_,male_,male_,male_,S_,S_,S_,U_,U_,Master_,851.0,3.0,4.0,2.0,31.0,1014.0,623.0,0.0,7.0,724201.0,2553.0,3404.0,1702.0,26381.0,862914.0,530173.0,0.0,5957.0,9.0,12.0,6.0,93.0,3042.0,1869.0,0.0,21.0,16.0,8.0,124.0,4056.0,2492.0,0.0,28.0,4.0,62.0,2028.0,1246.0,0.0,14.0,961.0,31434.0,19313.0,0.0,217.0,1028196.0,631722.0,0.0,7098.0,388129.0,0.0,4361.0,0.0,0.0,49.0
0,852,3,male,0,0,7,S,U,1014,Mr,623,9,Alone,1,male_,male_,male_,male_,S_,S_,S_,U_,U_,Mr_,852.0,3.0,0.0,0.0,7.0,1014.0,623.0,9.0,1.0,725904.0,2556.0,0.0,0.0,5964.0,863928.0,530796.0,7668.0,852.0,9.0,0.0,0.0,21.0,3042.0,1869.0,27.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,7098.0,4361.0,63.0,7.0,1028196.0,631722.0,9126.0,1014.0,388129.0,5607.0,623.0,81.0,9.0,1.0
0,853,3,female,1,1,15,C,U,1014,Miss,113,0,Small,3,female_,female_,female_,female_,C_,C_,C_,U_,U_,Miss_,853.0,3.0,1.0,1.0,15.0,1014.0,113.0,0.0,3.0,727609.0,2559.0,853.0,853.0,12795.0,864942.0,96389.0,0.0,2559.0,9.0,3.0,3.0,45.0,3042.0,339.0,0.0,9.0,1.0,1.0,15.0,1014.0,113.0,0.0,3.0,1.0,15.0,1014.0,113.0,0.0,3.0,225.0,15210.0,1695.0,0.0,45.0,1028196.0,114582.0,0.0,3042.0,12769.0,0.0,339.0,0.0,0.0,9.0
1,854,1,female,0,1,39,S,D,46,Miss,293,1,Small,2,female_,female_,female_,female_,S_,S_,S_,D_,D_,Miss_,854.0,1.0,0.0,1.0,39.0,46.0,293.0,1.0,2.0,729316.0,854.0,0.0,854.0,33306.0,39284.0,250222.0,854.0,1708.0,1.0,0.0,1.0,39.0,46.0,293.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,39.0,46.0,293.0,1.0,2.0,1521.0,1794.0,11427.0,39.0,78.0,2116.0,13478.0,46.0,92.0,85849.0,293.0,586.0,1.0,2.0,4.0
0,855,2,female,1,0,26,S,U,1014,Mrs,293,8,Small,2,female_,female_,female_,female_,S_,S_,S_,U_,U_,Mrs_,855.0,2.0,1.0,0.0,26.0,1014.0,293.0,8.0,2.0,731025.0,1710.0,855.0,0.0,22230.0,866970.0,250515.0,6840.0,1710.0,4.0,2.0,0.0,52.0,2028.0,586.0,16.0,4.0,1.0,0.0,26.0,1014.0,293.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,676.0,26364.0,7618.0,208.0,52.0,1028196.0,297102.0,8112.0,2028.0,85849.0,2344.0,586.0,64.0,16.0,4.0
1,856,3,female,0,1,9,S,U,1014,Mrs,293,1,Small,2,female_,female_,female_,female_,S_,S_,S_,U_,U_,Mrs_,856.0,3.0,0.0,1.0,9.0,1014.0,293.0,1.0,2.0,732736.0,2568.0,0.0,856.0,7704.0,867984.0,250808.0,856.0,1712.0,9.0,0.0,3.0,27.0,3042.0,879.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,1014.0,293.0,1.0,2.0,81.0,9126.0,2637.0,9.0,18.0,1028196.0,297102.0,1014.0,2028.0,85849.0,293.0,586.0,1.0,2.0,4.0
1,857,1,female,1,1,164,S,U,1014,Mrs,293,8,Small,4,female_,female_,female_,female_,S_,S_,S_,U_,U_,Mrs_,857.0,1.0,1.0,1.0,164.0,1014.0,293.0,8.0,4.0,734449.0,857.0,857.0,857.0,140548.0,868998.0,251101.0,6856.0,3428.0,1.0,1.0,1.0,164.0,1014.0,293.0,8.0,4.0,1.0,1.0,164.0,1014.0,293.0,8.0,4.0,1.0,164.0,1014.0,293.0,8.0,4.0,26896.0,166296.0,48052.0,1312.0,656.0,1028196.0,297102.0,8112.0,4056.0,85849.0,2344.0,1172.0,64.0,32.0,16.0
1,858,1,male,0,0,26,S,E,41,Mr,623,9,Alone,1,male_,male_,male_,male_,S_,S_,S_,E_,E_,Mr_,858.0,1.0,0.0,0.0,26.0,41.0,623.0,9.0,1.0,736164.0,858.0,0.0,0.0,22308.0,35178.0,534534.0,7722.0,858.0,1.0,0.0,0.0,26.0,41.0,623.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676.0,1066.0,16198.0,234.0,26.0,1681.0,25543.0,369.0,41.0,388129.0,5607.0,623.0,81.0,9.0,1.0
1,859,3,female,0,3,19,C,U,1014,Mrs,113,3,Small,4,female_,female_,female_,female_,C_,C_,C_,U_,U_,Mrs_,859.0,3.0,0.0,3.0,19.0,1014.0,113.0,3.0,4.0,737881.0,2577.0,0.0,2577.0,16321.0,871026.0,97067.0,2577.0,3436.0,9.0,0.0,9.0,57.0,3042.0,339.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,57.0,3042.0,339.0,9.0,12.0,361.0,19266.0,2147.0,57.0,76.0,1028196.0,114582.0,3042.0,4056.0,12769.0,339.0,452.0,9.0,12.0,16.0
0,860,3,male,0,0,7,C,U,1014,Mr,157,7,Alone,1,male_,male_,male_,male_,C_,C_,C_,U_,U_,Mr_,860.0,3.0,0.0,0.0,7.0,1014.0,157.0,7.0,1.0,739600.0,2580.0,0.0,0.0,6020.0,872040.0,135020.0,6020.0,860.0,9.0,0.0,0.0,21.0,3042.0,471.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,7098.0,1099.0,49.0,7.0,1028196.0,159198.0,7098.0,1014.0,24649.0,1099.0,157.0,49.0,7.0,1.0
0,861,3,male,2,0,14,S,U,1014,Mr,623,8,Small,2,male_,male_,male_,male_,S_,S_,S_,U_,U_,Mr_,861.0,3.0,2.0,0.0,14.0,1014.0,623.0,8.0,2.0,741321.0,2583.0,1722.0,0.0,12054.0,873054.0,536403.0,6888.0,1722.0,9.0,6.0,0.0,42.0,3042.0,1869.0,24.0,6.0,4.0,0.0,28.0,2028.0,1246.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,196.0,14196.0,8722.0,112.0,28.0,1028196.0,631722.0,8112.0,2028.0,388129.0,4984.0,1246.0,64.0,16.0,4.0
0,862,2,male,1,0,11,S,U,1014,Mr,623,2,Small,1,male_,male_,male_,male_,S_,S_,S_,U_,U_,Mr_,862.0,2.0,1.0,0.0,11.0,1014.0,623.0,2.0,1.0,743044.0,1724.0,862.0,0.0,9482.0,874068.0,537026.0,1724.0,862.0,4.0,2.0,0.0,22.0,2028.0,1246.0,4.0,2.0,1.0,0.0,11.0,1014.0,623.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,11154.0,6853.0,22.0,11.0,1028196.0,631722.0,2028.0,1014.0,388129.0,1246.0,623.0,4.0,2.0,1.0
1,863,1,female,0,0,25,S,D,46,Mrs,293,9,Alone,1,female_,female_,female_,female_,S_,S_,S_,D_,D_,Mrs_,863.0,1.0,0.0,0.0,25.0,46.0,293.0,9.0,1.0,744769.0,863.0,0.0,0.0,21575.0,39698.0,252859.0,7767.0,863.0,1.0,0.0,0.0,25.0,46.0,293.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625.0,1150.0,7325.0,225.0,25.0,2116.0,13478.0,414.0,46.0,85849.0,2637.0,293.0,81.0,9.0,1.0
0,864,3,female,8,2,69,S,U,1014,Miss,293,5,Large,11,female_,female_,female_,female_,S_,S_,S_,U_,U_,Miss_,864.0,3.0,8.0,2.0,69.0,1014.0,293.0,5.0,11.0,746496.0,2592.0,6912.0,1728.0,59616.0,876096.0,253152.0,4320.0,9504.0,9.0,24.0,6.0,207.0,3042.0,879.0,15.0,33.0,64.0,16.0,552.0,8112.0,2344.0,40.0,88.0,4.0,138.0,2028.0,586.0,10.0,22.0,4761.0,69966.0,20217.0,345.0,759.0,1028196.0,297102.0,5070.0,11154.0,85849.0,1465.0,3223.0,25.0,55.0,121.0
0,865,2,male,0,0,13,S,U,1014,Mr,623,3,Alone,1,male_,male_,male_,male_,S_,S_,S_,U_,U_,Mr_,865.0,2.0,0.0,0.0,13.0,1014.0,623.0,3.0,1.0,748225.0,1730.0,0.0,0.0,11245.0,877110.0,538895.0,2595.0,865.0,4.0,0.0,0.0,26.0,2028.0,1246.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,13182.0,8099.0,39.0,13.0,1028196.0,631722.0,3042.0,1014.0,388129.0,1869.0,623.0,9.0,3.0,1.0
1,866,2,female,0,0,13,S,U,1014,Mrs,293,8,Alone,1,female_,female_,female_,female_,S_,S_,S_,U_,U_,Mrs_,866.0,2.0,0.0,0.0,13.0,1014.0,293.0,8.0,1.0,749956.0,1732.0,0.0,0.0,11258.0,878124.0,253738.0,6928.0,866.0,4.0,0.0,0.0,26.0,2028.0,586.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,13182.0,3809.0,104.0,13.0,1028196.0,297102.0,8112.0,1014.0,85849.0,2344.0,293.0,64.0,8.0,1.0
1,867,2,female,1,0,13,C,U,1014,Miss,113,4,Small,1,female_,female_,female_,female_,C_,C_,C_,U_,U_,Miss_,867.0,2.0,1.0,0.0,13.0,1014.0,113.0,4.0,1.0,751689.0,1734.0,867.0,0.0,11271.0,879138.0,97971.0,3468.0,867.0,4.0,2.0,0.0,26.0,2028.0,226.0,8.0,2.0,1.0,0.0,13.0,1014.0,113.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,13182.0,1469.0,52.0,13.0,1028196.0,114582.0,4056.0,1014.0,12769.0,452.0,113.0,16.0,4.0,1.0
0,868,1,male,0,0,50,S,A,22,Mr,623,5,Alone,1,male_,male_,male_,male_,S_,S_,S_,A_,A_,Mr_,868.0,1.0,0.0,0.0,50.0,22.0,623.0,5.0,1.0,753424.0,868.0,0.0,0.0,43400.0,19096.0,540764.0,4340.0,868.0,1.0,0.0,0.0,50.0,22.0,623.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500.0,1100.0,31150.0,250.0,50.0,484.0,13706.0,110.0,22.0,388129.0,3115.0,623.0,25.0,5.0,1.0
0,869,3,male,0,0,9,S,U,1014,Mr,623,4,Alone,1,male_,male_,male_,male_,S_,S_,S_,U_,U_,Mr_,869.0,3.0,0.0,0.0,9.0,1014.0,623.0,4.0,1.0,755161.0,2607.0,0.0,0.0,7821.0,881166.0,541387.0,3476.0,869.0,9.0,0.0,0.0,27.0,3042.0,1869.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,9126.0,5607.0,36.0,9.0,1028196.0,631722.0,4056.0,1014.0,388129.0,2492.0,623.0,16.0,4.0,1.0
1,870,3,male,1,1,11,S,U,1014,Master,623,0,Small,3,male_,male_,male_,male_,S_,S_,S_,U_,U_,Master_,870.0,3.0,1.0,1.0,11.0,1014.0,623.0,0.0,3.0,756900.0,2610.0,870.0,870.0,9570.0,882180.0,542010.0,0.0,2610.0,9.0,3.0,3.0,33.0,3042.0,1869.0,0.0,9.0,1.0,1.0,11.0,1014.0,623.0,0.0,3.0,1.0,11.0,1014.0,623.0,0.0,3.0,121.0,11154.0,6853.0,0.0,33.0,1028196.0,631722.0,0.0,3042.0,388129.0,0.0,1869.0,0.0,0.0,9.0
0,871,3,male,0,0,7,S,U,1014,Mr,623,4,Alone,1,male_,male_,male_,male_,S_,S_,S_,U_,U_,Mr_,871.0,3.0,0.0,0.0,7.0,1014.0,623.0,4.0,1.0,758641.0,2613.0,0.0,0.0,6097.0,883194.0,542633.0,3484.0,871.0,9.0,0.0,0.0,21.0,3042.0,1869.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,7098.0,4361.0,28.0,7.0,1028196.0,631722.0,4056.0,1014.0,388129.0,2492.0,623.0,16.0,4.0,1.0
1,872,1,female,1,1,52,S,D,46,Mrs,293,8,Small,2,female_,female_,female_,female_,S_,S_,S_,D_,D_,Mrs_,872.0,1.0,1.0,1.0,52.0,46.0,293.0,8.0,2.0,760384.0,872.0,872.0,872.0,45344.0,40112.0,255496.0,6976.0,1744.0,1.0,1.0,1.0,52.0,46.0,293.0,8.0,2.0,1.0,1.0,52.0,46.0,293.0,8.0,2.0,1.0,52.0,46.0,293.0,8.0,2.0,2704.0,2392.0,15236.0,416.0,104.0,2116.0,13478.0,368.0,92.0,85849.0,2344.0,586.0,64.0,16.0,4.0
0,873,1,male,0,0,5,S,B,65,Mr,623,6,Alone,1,male_,male_,male_,male_,S_,S_,S_,B_,B_,Mr_,873.0,1.0,0.0,0.0,5.0,65.0,623.0,6.0,1.0,762129.0,873.0,0.0,0.0,4365.0,56745.0,543879.0,5238.0,873.0,1.0,0.0,0.0,5.0,65.0,623.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,325.0,3115.0,30.0,5.0,4225.0,40495.0,390.0,65.0,388129.0,3738.0,623.0,36.0,6.0,1.0
0,874,3,male,0,0,9,S,U,1014,Mr,623,8,Alone,1,male_,male_,male_,male_,S_,S_,S_,U_,U_,Mr_,874.0,3.0,0.0,0.0,9.0,1014.0,623.0,8.0,1.0,763876.0,2622.0,0.0,0.0,7866.0,886236.0,544502.0,6992.0,874.0,9.0,0.0,0.0,27.0,3042.0,1869.0,24.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,9126.0,5607.0,72.0,9.0,1028196.0,631722.0,8112.0,1014.0,388129.0,4984.0,623.0,64.0,8.0,1.0
1,875,2,female,1,0,24,C,U,1014,Mrs,113,4,Small,2,female_,female_,female_,female_,C_,C_,C_,U_,U_,Mrs_,875.0,2.0,1.0,0.0,24.0,1014.0,113.0,4.0,2.0,765625.0,1750.0,875.0,0.0,21000.0,887250.0,98875.0,3500.0,1750.0,4.0,2.0,0.0,48.0,2028.0,226.0,8.0,4.0,1.0,0.0,24.0,1014.0,113.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,576.0,24336.0,2712.0,96.0,48.0,1028196.0,114582.0,4056.0,2028.0,12769.0,452.0,226.0,16.0,8.0,4.0
1,876,3,female,0,0,7,C,U,1014,Miss,113,0,Alone,1,female_,female_,female_,female_,C_,C_,C_,U_,U_,Miss_,876.0,3.0,0.0,0.0,7.0,1014.0,113.0,0.0,1.0,767376.0,2628.0,0.0,0.0,6132.0,888264.0,98988.0,0.0,876.0,9.0,0.0,0.0,21.0,3042.0,339.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,7098.0,791.0,0.0,7.0,1028196.0,114582.0,0.0,1014.0,12769.0,0.0,113.0,0.0,0.0,1.0
0,877,3,male,0,0,9,S,U,1014,Mr,623,2,Alone,2,male_,male_,male_,male_,S_,S_,S_,U_,U_,Mr_,877.0,3.0,0.0,0.0,9.0,1014.0,623.0,2.0,2.0,769129.0,2631.0,0.0,0.0,7893.0,889278.0,546371.0,1754.0,1754.0,9.0,0.0,0.0,27.0,3042.0,1869.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,9126.0,5607.0,18.0,18.0,1028196.0,631722.0,2028.0,2028.0,388129.0,1246.0,1246.0,4.0,4.0,4.0
0,878,3,male,0,0,7,S,U,1014,Mr,623,1,Alone,1,male_,male_,male_,male_,S_,S_,S_,U_,U_,Mr_,878.0,3.0,0.0,0.0,7.0,1014.0,623.0,1.0,1.0,770884.0,2634.0,0.0,0.0,6146.0,890292.0,546994.0,878.0,878.0,9.0,0.0,0.0,21.0,3042.0,1869.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,7098.0,4361.0,7.0,7.0,1028196.0,631722.0,1014.0,1014.0,388129.0,623.0,623.0,1.0,1.0,1.0
0,879,3,male,0,0,7,S,U,1014,Mr,623,1,Alone,1,male_,male_,male_,male_,S_,S_,S_,U_,U_,Mr_,879.0,3.0,0.0,0.0,7.0,1014.0,623.0,1.0,1.0,772641.0,2637.0,0.0,0.0,6153.0,891306.0,547617.0,879.0,879.0,9.0,0.0,0.0,21.0,3042.0,1869.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,7098.0,4361.0,7.0,7.0,1028196.0,631722.0,1014.0,1014.0,388129.0,623.0,623.0,1.0,1.0,1.0
1,880,1,female,0,1,83,C,C,94,Mrs,113,9,Small,3,female_,female_,female_,female_,C_,C_,C_,C_,C_,Mrs_,880.0,1.0,0.0,1.0,83.0,94.0,113.0,9.0,3.0,774400.0,880.0,0.0,880.0,73040.0,82720.0,99440.0,7920.0,2640.0,1.0,0.0,1.0,83.0,94.0,113.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,83.0,94.0,113.0,9.0,3.0,6889.0,7802.0,9379.0,747.0,249.0,8836.0,10622.0,846.0,282.0,12769.0,1017.0,339.0,81.0,27.0,9.0
1,881,2,female,0,1,26,S,U,1014,Mrs,293,3,Small,2,female_,female_,female_,female_,S_,S_,S_,U_,U_,Mrs_,881.0,2.0,0.0,1.0,26.0,1014.0,293.0,3.0,2.0,776161.0,1762.0,0.0,881.0,22906.0,893334.0,258133.0,2643.0,1762.0,4.0,0.0,2.0,52.0,2028.0,586.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.0,1014.0,293.0,3.0,2.0,676.0,26364.0,7618.0,78.0,52.0,1028196.0,297102.0,3042.0,2028.0,85849.0,879.0,586.0,9.0,6.0,4.0
0,882,3,male,0,0,7,S,U,1014,Mr,623,6,Alone,1,male_,male_,male_,male_,S_,S_,S_,U_,U_,Mr_,882.0,3.0,0.0,0.0,7.0,1014.0,623.0,6.0,1.0,777924.0,2646.0,0.0,0.0,6174.0,894348.0,549486.0,5292.0,882.0,9.0,0.0,0.0,21.0,3042.0,1869.0,18.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,7098.0,4361.0,42.0,7.0,1028196.0,631722.0,6084.0,1014.0,388129.0,3738.0,623.0,36.0,6.0,1.0
0,883,3,female,0,0,10,S,U,1014,Miss,293,2,Alone,1,female_,female_,female_,female_,S_,S_,S_,U_,U_,Miss_,883.0,3.0,0.0,0.0,10.0,1014.0,293.0,2.0,1.0,779689.0,2649.0,0.0,0.0,8830.0,895362.0,258719.0,1766.0,883.0,9.0,0.0,0.0,30.0,3042.0,879.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,10140.0,2930.0,20.0,10.0,1028196.0,297102.0,2028.0,1014.0,85849.0,586.0,293.0,4.0,2.0,1.0
0,884,2,male,0,0,10,S,U,1014,Mr,623,4,Alone,1,male_,male_,male_,male_,S_,S_,S_,U_,U_,Mr_,884.0,2.0,0.0,0.0,10.0,1014.0,623.0,4.0,1.0,781456.0,1768.0,0.0,0.0,8840.0,896376.0,550732.0,3536.0,884.0,4.0,0.0,0.0,20.0,2028.0,1246.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,10140.0,6230.0,40.0,10.0,1028196.0,631722.0,4056.0,1014.0,388129.0,2492.0,623.0,16.0,4.0,1.0
0,885,3,male,0,0,7,S,U,1014,Mr,623,3,Alone,1,male_,male_,male_,male_,S_,S_,S_,U_,U_,Mr_,885.0,3.0,0.0,0.0,7.0,1014.0,623.0,3.0,1.0,783225.0,2655.0,0.0,0.0,6195.0,897390.0,551355.0,2655.0,885.0,9.0,0.0,0.0,21.0,3042.0,1869.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,7098.0,4361.0,21.0,7.0,1028196.0,631722.0,3042.0,1014.0,388129.0,1869.0,623.0,9.0,3.0,1.0
