Survived,Pclass,SibSp,Parch,Fare,port_sex,Age_bin,Ticket_freq,poly1,poly2,poly3,poly4,poly5,poly6,poly7,poly8,poly9,poly10,poly11,poly13,poly14,poly15,poly16,poly17,poly18,poly19,poly20,poly21,poly22,poly23,poly24,poly25,poly26,poly27,poly28,poly29,poly30,poly32,poly36,poly38,poly39,poly40,poly41,poly42,poly43,poly44,poly45,poly46,poly47,poly48,poly49,poly50,poly51,poly52,poly53,0,1,2,3,4,6,7,13,15,16,17,19,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,39,41,42,48,50,51,57,59,60,61
0,3,0,0,7,623,2,1,3.0,0.0,0.0,7.0,1014.0,623.0,2.0,1.0,242064.0,1476.0,0.0,3444.0,498888.0,306516.0,984.0,492.0,9.0,0.0,0.0,21.0,3042.0,1869.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,7098.0,4361.0,14.0,7.0,1028196.0,631722.0,2028.0,1014.0,388129.0,1246.0,623.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1,0,0,30,623,9,1,1.0,0.0,0.0,30.0,94.0,623.0,9.0,1.0,243049.0,493.0,0.0,14790.0,46342.0,307139.0,4437.0,493.0,1.0,0.0,0.0,30.0,94.0,623.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,2820.0,18690.0,270.0,30.0,8836.0,58562.0,846.0,94.0,388129.0,5607.0,623.0,81.0,9.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,1,0,0,49,157,9,1,1.0,0.0,0.0,49.0,1014.0,157.0,9.0,1.0,244036.0,494.0,0.0,24206.0,500916.0,77558.0,4446.0,494.0,1.0,0.0,0.0,49.0,1014.0,157.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2401.0,49686.0,7693.0,441.0,49.0,1028196.0,159198.0,9126.0,1014.0,24649.0,1413.0,157.0,81.0,9.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0,3,0,0,8,623,2,1,3.0,0.0,0.0,8.0,1014.0,623.0,2.0,1.0,245025.0,1485.0,0.0,3960.0,501930.0,308385.0,990.0,495.0,9.0,0.0,0.0,24.0,3042.0,1869.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,8112.0,4984.0,16.0,8.0,1028196.0,631722.0,2028.0,1014.0,388129.0,1246.0,623.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0,3,0,0,14,157,6,2,3.0,0.0,0.0,14.0,1014.0,157.0,6.0,2.0,246016.0,1488.0,0.0,6944.0,502944.0,77872.0,2976.0,992.0,9.0,0.0,0.0,42.0,3042.0,471.0,18.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.0,14196.0,2198.0,84.0,28.0,1028196.0,159198.0,6084.0,2028.0,24649.0,942.0,314.0,36.0,12.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1,1,1,0,78,113,9,2,1.0,1.0,0.0,78.0,46.0,113.0,9.0,2.0,247009.0,497.0,497.0,38766.0,22862.0,56161.0,4473.0,994.0,1.0,1.0,0.0,78.0,46.0,113.0,9.0,2.0,1.0,0.0,78.0,46.0,113.0,2.0,0.0,0.0,6084.0,3588.0,8814.0,702.0,156.0,2116.0,5198.0,414.0,92.0,12769.0,1017.0,226.0,81.0,18.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,3,0,0,15,623,7,2,3.0,0.0,0.0,15.0,1014.0,623.0,7.0,2.0,248004.0,1494.0,0.0,7470.0,504972.0,310254.0,3486.0,996.0,9.0,0.0,0.0,45.0,3042.0,1869.0,21.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,15210.0,9345.0,105.0,30.0,1028196.0,631722.0,7098.0,2028.0,388129.0,4361.0,1246.0,49.0,14.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1,1,2,151,293,3,6,1.0,1.0,2.0,151.0,94.0,293.0,3.0,6.0,249001.0,499.0,499.0,75349.0,46906.0,146207.0,1497.0,2994.0,1.0,1.0,2.0,151.0,94.0,293.0,3.0,6.0,1.0,2.0,151.0,94.0,293.0,6.0,586.0,12.0,22801.0,14194.0,44243.0,453.0,906.0,8836.0,27542.0,282.0,564.0,85849.0,879.0,1758.0,9.0,18.0,36.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,3,0,0,7,623,3,1,3.0,0.0,0.0,7.0,1014.0,623.0,3.0,1.0,250000.0,1500.0,0.0,3500.0,507000.0,311500.0,1500.0,500.0,9.0,0.0,0.0,21.0,3042.0,1869.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,7098.0,4361.0,21.0,7.0,1028196.0,631722.0,3042.0,1014.0,388129.0,1869.0,623.0,9.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0,3,0,0,8,623,1,1,3.0,0.0,0.0,8.0,1014.0,623.0,1.0,1.0,251001.0,1503.0,0.0,4008.0,508014.0,312123.0,501.0,501.0,9.0,0.0,0.0,24.0,3042.0,1869.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,8112.0,4984.0,8.0,8.0,1028196.0,631722.0,1014.0,1014.0,388129.0,623.0,623.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0,3,0,0,7,60,2,1,3.0,0.0,0.0,7.0,1014.0,60.0,2.0,1.0,252004.0,1506.0,0.0,3514.0,509028.0,30120.0,1004.0,502.0,9.0,0.0,0.0,21.0,3042.0,180.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,7098.0,420.0,14.0,7.0,1028196.0,60840.0,2028.0,1014.0,3600.0,120.0,60.0,4.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0,3,0,0,7,60,8,1,3.0,0.0,0.0,7.0,1014.0,60.0,8.0,1.0,253009.0,1509.0,0.0,3521.0,510042.0,30180.0,4024.0,503.0,9.0,0.0,0.0,21.0,3042.0,180.0,24.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,7098.0,420.0,56.0,7.0,1028196.0,60840.0,8112.0,1014.0,3600.0,480.0,60.0,64.0,8.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0,3,0,0,9,293,7,1,3.0,0.0,0.0,9.0,1014.0,293.0,7.0,1.0,254016.0,1512.0,0.0,4536.0,511056.0,147672.0,3528.0,504.0,9.0,0.0,0.0,27.0,3042.0,879.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,9126.0,2637.0,63.0,9.0,1028196.0,297102.0,7098.0,1014.0,85849.0,2051.0,293.0,49.0,7.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1,1,0,0,86,293,1,3,1.0,0.0,0.0,86.0,65.0,293.0,1.0,3.0,255025.0,505.0,0.0,43430.0,32825.0,147965.0,505.0,1515.0,1.0,0.0,0.0,86.0,65.0,293.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7396.0,5590.0,25198.0,86.0,258.0,4225.0,19045.0,65.0,195.0,85849.0,293.0,879.0,1.0,3.0,9.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,1,1,0,108,157,1,3,1.0,1.0,0.0,108.0,94.0,157.0,1.0,3.0,256036.0,506.0,506.0,54648.0,47564.0,79442.0,506.0,1518.0,1.0,1.0,0.0,108.0,94.0,157.0,1.0,3.0,1.0,0.0,108.0,94.0,157.0,3.0,0.0,0.0,11664.0,10152.0,16956.0,108.0,324.0,8836.0,14758.0,94.0,282.0,24649.0,157.0,471.0,1.0,3.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1,2,0,2,26,293,6,3,2.0,0.0,2.0,26.0,1014.0,293.0,6.0,3.0,257049.0,1014.0,0.0,13182.0,514098.0,148551.0,3042.0,1521.0,4.0,0.0,4.0,52.0,2028.0,586.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,586.0,6.0,676.0,26364.0,7618.0,156.0,78.0,1028196.0,297102.0,6084.0,3042.0,85849.0,1758.0,879.0,36.0,18.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1,1,0,0,26,623,2,1,1.0,0.0,0.0,26.0,1014.0,623.0,2.0,1.0,258064.0,508.0,0.0,13208.0,515112.0,316484.0,1016.0,508.0,1.0,0.0,0.0,26.0,1014.0,623.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676.0,26364.0,16198.0,52.0,26.0,1028196.0,631722.0,2028.0,1014.0,388129.0,1246.0,623.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0,3,0,0,22,623,4,3,3.0,0.0,0.0,22.0,1014.0,623.0,4.0,3.0,259081.0,1527.0,0.0,11198.0,516126.0,317107.0,2036.0,1527.0,9.0,0.0,0.0,66.0,3042.0,1869.0,12.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484.0,22308.0,13706.0,88.0,66.0,1028196.0,631722.0,4056.0,3042.0,388129.0,2492.0,1869.0,16.0,12.0,9.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1,3,0,0,56,623,4,8,3.0,0.0,0.0,56.0,1014.0,623.0,4.0,8.0,260100.0,1530.0,0.0,28560.0,517140.0,317730.0,2040.0,4080.0,9.0,0.0,0.0,168.0,3042.0,1869.0,12.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3136.0,56784.0,34888.0,224.0,448.0,1028196.0,631722.0,4056.0,8112.0,388129.0,2492.0,4984.0,16.0,32.0,64.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1,3,0,0,7,63,5,1,3.0,0.0,0.0,7.0,1014.0,63.0,5.0,1.0,261121.0,1533.0,0.0,3577.0,518154.0,32193.0,2555.0,511.0,9.0,0.0,0.0,21.0,3042.0,189.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,7098.0,441.0,35.0,7.0,1028196.0,63882.0,5070.0,1014.0,3969.0,315.0,63.0,25.0,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0,3,0,0,8,623,7,1,3.0,0.0,0.0,8.0,1014.0,623.0,7.0,1.0,262144.0,1536.0,0.0,4096.0,519168.0,318976.0,3584.0,512.0,9.0,0.0,0.0,24.0,3042.0,1869.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,8112.0,4984.0,56.0,8.0,1028196.0,631722.0,7098.0,1014.0,388129.0,4361.0,623.0,49.0,7.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1,1,0,0,26,623,7,1,1.0,0.0,0.0,26.0,41.0,623.0,7.0,1.0,263169.0,513.0,0.0,13338.0,21033.0,319599.0,3591.0,513.0,1.0,0.0,0.0,26.0,41.0,623.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676.0,1066.0,16198.0,182.0,26.0,1681.0,25543.0,287.0,41.0,388129.0,4361.0,623.0,49.0,7.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,1,1,0,59,113,9,2,1.0,1.0,0.0,59.0,1014.0,113.0,9.0,2.0,264196.0,514.0,514.0,30326.0,521196.0,58082.0,4626.0,1028.0,1.0,1.0,0.0,59.0,1014.0,113.0,9.0,2.0,1.0,0.0,59.0,1014.0,113.0,2.0,0.0,0.0,3481.0,59826.0,6667.0,531.0,118.0,1028196.0,114582.0,9126.0,2028.0,12769.0,1017.0,226.0,81.0,18.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0,3,0,0,7,623,3,1,3.0,0.0,0.0,7.0,1014.0,623.0,3.0,1.0,265225.0,1545.0,0.0,3605.0,522210.0,320845.0,1545.0,515.0,9.0,0.0,0.0,21.0,3042.0,1869.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,7098.0,4361.0,21.0,7.0,1028196.0,631722.0,3042.0,1014.0,388129.0,1869.0,623.0,9.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1,0,0,34,623,8,1,1.0,0.0,0.0,34.0,46.0,623.0,8.0,1.0,266256.0,516.0,0.0,17544.0,23736.0,321468.0,4128.0,516.0,1.0,0.0,0.0,34.0,46.0,623.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1156.0,1564.0,21182.0,272.0,34.0,2116.0,28658.0,368.0,46.0,388129.0,4984.0,623.0,64.0,8.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,2,0,0,10,293,6,1,2.0,0.0,0.0,10.0,21.0,293.0,6.0,1.0,267289.0,1034.0,0.0,5170.0,10857.0,151481.0,3102.0,517.0,4.0,0.0,0.0,20.0,42.0,586.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,210.0,2930.0,60.0,10.0,441.0,6153.0,126.0,21.0,85849.0,1758.0,293.0,36.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,3,0,0,24,63,4,3,3.0,0.0,0.0,24.0,1014.0,63.0,4.0,3.0,268324.0,1554.0,0.0,12432.0,525252.0,32634.0,2072.0,1554.0,9.0,0.0,0.0,72.0,3042.0,189.0,12.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576.0,24336.0,1512.0,96.0,72.0,1028196.0,63882.0,4056.0,3042.0,3969.0,252.0,189.0,16.0,12.0,9.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1,2,1,0,26,293,7,2,2.0,1.0,0.0,26.0,1014.0,293.0,7.0,2.0,269361.0,1038.0,519.0,13494.0,526266.0,152067.0,3633.0,1038.0,4.0,2.0,0.0,52.0,2028.0,586.0,14.0,4.0,1.0,0.0,26.0,1014.0,293.0,2.0,0.0,0.0,676.0,26364.0,7618.0,182.0,52.0,1028196.0,297102.0,7098.0,2028.0,85849.0,2051.0,586.0,49.0,14.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0,3,0,0,7,623,6,1,3.0,0.0,0.0,7.0,1014.0,623.0,6.0,1.0,270400.0,1560.0,0.0,3640.0,527280.0,323960.0,3120.0,520.0,9.0,0.0,0.0,21.0,3042.0,1869.0,18.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,7098.0,4361.0,42.0,7.0,1028196.0,631722.0,6084.0,1014.0,388129.0,3738.0,623.0,36.0,6.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1,1,0,0,93,293,5,4,1.0,0.0,0.0,93.0,65.0,293.0,5.0,4.0,271441.0,521.0,0.0,48453.0,33865.0,152653.0,2605.0,2084.0,1.0,0.0,0.0,93.0,65.0,293.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8649.0,6045.0,27249.0,465.0,372.0,4225.0,19045.0,325.0,260.0,85849.0,1465.0,1172.0,25.0,20.0,16.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,3,0,0,7,623,2,1,3.0,0.0,0.0,7.0,1014.0,623.0,2.0,1.0,272484.0,1566.0,0.0,3654.0,529308.0,325206.0,1044.0,522.0,9.0,0.0,0.0,21.0,3042.0,1869.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,7098.0,4361.0,14.0,7.0,1028196.0,631722.0,2028.0,1014.0,388129.0,1246.0,623.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0,3,0,0,7,157,8,1,3.0,0.0,0.0,7.0,1014.0,157.0,8.0,1.0,273529.0,1569.0,0.0,3661.0,530322.0,82111.0,4184.0,523.0,9.0,0.0,0.0,21.0,3042.0,471.0,24.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,7098.0,1099.0,56.0,7.0,1028196.0,159198.0,8112.0,1014.0,24649.0,1256.0,157.0,64.0,8.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1,1,0,1,57,113,8,2,1.0,0.0,1.0,57.0,65.0,113.0,8.0,2.0,274576.0,524.0,0.0,29868.0,34060.0,59212.0,4192.0,1048.0,1.0,0.0,1.0,57.0,65.0,113.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,2.0,3249.0,3705.0,6441.0,456.0,114.0,4225.0,7345.0,520.0,130.0,12769.0,904.0,226.0,64.0,16.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,3,0,0,7,157,1,1,3.0,0.0,0.0,7.0,1014.0,157.0,1.0,1.0,275625.0,1575.0,0.0,3675.0,532350.0,82425.0,525.0,525.0,9.0,0.0,0.0,21.0,3042.0,471.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,7098.0,1099.0,7.0,7.0,1028196.0,159198.0,1014.0,1014.0,24649.0,157.0,157.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0,3,0,0,7,63,8,1,3.0,0.0,0.0,7.0,1014.0,63.0,8.0,1.0,276676.0,1578.0,0.0,3682.0,533364.0,33138.0,4208.0,526.0,9.0,0.0,0.0,21.0,3042.0,189.0,24.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,7098.0,441.0,56.0,7.0,1028196.0,63882.0,8112.0,1014.0,3969.0,504.0,63.0,64.0,8.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1,2,0,0,10,293,9,1,2.0,0.0,0.0,10.0,1014.0,293.0,9.0,1.0,277729.0,1054.0,0.0,5270.0,534378.0,154411.0,4743.0,527.0,4.0,0.0,0.0,20.0,2028.0,586.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,10140.0,2930.0,90.0,10.0,1028196.0,297102.0,9126.0,1014.0,85849.0,2637.0,293.0,81.0,9.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
